Frequency_Hz,Magnitude_dB,Phase_Rad
6110.05,6.0143,0.0000
6110.72,6.0143,0.0000
6111.39,6.0142,0.0000
6112.07,6.0142,0.0000
6112.74,6.0142,0.0000
6113.41,6.0142,0.0000
6114.08,6.0142,0.0000
6114.76,6.0142,0.0000
6115.43,6.0142,0.0000
6116.10,6.0142,0.0000
6116.78,6.0142,0.0000
6117.45,6.0142,0.0000
6118.12,6.0142,0.0000
6118.79,6.0142,0.0000
6119.47,6.0142,0.0000
6120.14,6.0142,0.0000
6120.81,6.0142,0.0000
6121.49,6.0142,0.0000
6122.16,6.0142,0.0000
6122.83,6.0142,0.0000
6123.50,6.0142,0.0000
6124.18,6.0142,0.0000
6124.85,6.0142,0.0000
6125.52,6.0142,0.0000
6126.20,6.0141,0.0000
6126.87,6.0141,0.0000
6127.54,6.0141,0.0000
6128.22,6.0141,0.0000
6128.89,6.0141,0.0000
6129.56,6.0141,0.0000
6130.23,6.0141,0.0000
6130.91,6.0141,0.0000
6131.58,6.0141,0.0000
6132.25,6.0141,0.0000
6132.93,6.0141,0.0000
6133.60,6.0141,0.0000
6134.27,6.0141,0.0000
6134.94,6.0141,0.0000
6135.62,6.0141,0.0000
6136.29,6.0141,0.0000
6136.96,6.0141,0.0000
6137.64,6.0141,0.0000
6138.31,6.0141,0.0000
6138.98,6.0141,0.0000
6139.65,6.0140,0.0000
6140.33,6.0140,0.0000
6141.00,6.0140,0.0000
6141.67,6.0140,0.0000
6142.35,6.0140,0.0000
6143.02,6.0140,0.0000
6143.69,6.0140,0.0000
6144.36,6.0140,0.0000
6145.04,6.0140,0.0000
6145.71,6.0140,0.0000
6146.38,6.0140,0.0000
6147.06,6.0140,0.0000
6147.73,6.0140,0.0000
6148.40,6.0140,0.0000
6149.08,6.0140,0.0000
6149.75,6.0140,0.0000
6150.42,6.0140,0.0000
6151.09,6.0140,0.0000
6151.77,6.0140,0.0000
6152.44,6.0140,0.0000
6153.11,6.0140,0.0000
6153.79,6.0140,0.0000
6154.46,6.0140,0.0000
6155.13,6.0139,0.0000
6155.80,6.0139,0.0000
6156.48,6.0139,0.0000
6157.15,6.0139,0.0000
6157.82,6.0139,0.0000
6158.50,6.0139,0.0000
6159.17,6.0139,0.0000
6159.84,6.0139,0.0000
6160.51,6.0139,0.0000
6161.19,6.0139,0.0000
6161.86,6.0139,0.0000
6162.53,6.0139,0.0000
6163.21,6.0139,0.0000
6163.88,6.0139,0.0000
6164.55,6.0139,0.0000
6165.23,6.0139,0.0000
6165.90,6.0139,0.0000
6166.57,6.0139,0.0000
6167.24,6.0139,0.0000
6167.92,6.0139,0.0000
6168.59,6.0139,0.0000
6169.26,6.0139,0.0000
6169.94,6.0139,0.0000
6170.61,6.0138,0.0000
6171.28,6.0138,0.0000
6171.95,6.0138,0.0000
6172.63,6.0138,0.0000
6173.30,6.0138,0.0000
6173.97,6.0138,0.0000
6174.65,6.0138,0.0000
6175.32,6.0138,0.0000
6175.99,6.0138,0.0000
6176.66,6.0138,0.0000
6177.34,6.0138,0.0000
6178.01,6.0138,0.0000
6178.68,6.0138,0.0000
6179.36,6.0138,0.0000
6180.03,6.0138,0.0000
6180.70,6.0138,0.0000
6181.38,6.0138,0.0000
6182.05,6.0138,0.0000
6182.72,6.0138,0.0000
6183.39,6.0137,0.0000
6184.07,6.0137,0.0000
6184.74,6.0137,0.0000
6185.41,6.0137,0.0000
6186.09,6.0137,0.0000
6186.76,6.0137,0.0000
6187.43,6.0137,0.0000
6188.10,6.0137,0.0000
6188.78,6.0137,0.0000
6189.45,6.0137,0.0000
6190.12,6.0137,0.0000
6190.80,6.0137,0.0000
6191.47,6.0137,0.0000
6192.14,6.0137,0.0000
6192.81,6.0137,0.0000
6193.49,6.0137,0.0000
6194.16,6.0137,0.0000
6194.83,6.0137,0.0000
6195.51,6.0137,0.0000
6196.18,6.0137,0.0000
6196.85,6.0137,0.0000
6197.53,6.0136,0.0000
6198.20,6.0136,0.0000
6198.87,6.0136,0.0000
6199.54,6.0136,0.0000
6200.22,6.0136,0.0000
6200.89,6.0136,0.0000
6201.56,6.0136,0.0000
6202.24,6.0136,0.0000
6202.91,6.0136,0.0000
6203.58,6.0136,0.0000
6204.25,6.0136,0.0000
6204.93,6.0136,0.0000
6205.60,6.0136,0.0000
6206.27,6.0136,0.0000
6206.95,6.0136,0.0000
6207.62,6.0136,0.0000
6208.29,6.0136,0.0000
6208.96,6.0136,0.0000
6209.64,6.0136,0.0000
6210.31,6.0136,0.0000
6210.98,6.0136,0.0000
6211.66,6.0136,0.0000
6212.33,6.0136,0.0000
6213.00,6.0135,0.0000
6213.67,6.0135,0.0000
6214.35,6.0135,0.0000
6215.02,6.0135,0.0000
6215.69,6.0135,0.0000
6216.37,6.0135,0.0000
6217.04,6.0135,0.0000
6217.71,6.0135,0.0000
6218.39,6.0135,0.0000
6219.06,6.0135,0.0000
6219.73,6.0135,0.0000
6220.40,6.0135,0.0000
6221.08,6.0135,0.0000
6221.75,6.0135,0.0000
6222.42,6.0135,0.0000
6223.10,6.0135,0.0000
6223.77,6.0135,0.0000
6224.44,6.0135,0.0000
6225.11,6.0135,0.0000
6225.79,6.0135,0.0000
6226.46,6.0135,0.0000
6227.13,6.0135,0.0000
6227.81,6.0134,0.0000
6228.48,6.0134,0.0000
6229.15,6.0134,0.0000
6229.82,6.0134,0.0000
6230.50,6.0134,0.0000
6231.17,6.0134,0.0000
6231.84,6.0134,0.0000
6232.52,6.0134,0.0000
6233.19,6.0134,0.0000
6233.86,6.0134,0.0000
6234.54,6.0134,0.0000
6235.21,6.0134,0.0000
6235.88,6.0134,0.0000
6236.55,6.0134,0.0000
6237.23,6.0134,0.0000
6237.90,6.0134,0.0000
6238.57,6.0134,0.0000
6239.25,6.0134,0.0000
6239.92,6.0134,0.0000
6240.59,6.0133,0.0000
6241.26,6.0133,0.0000
6241.94,6.0133,0.0000
6242.61,6.0133,0.0000
6243.28,6.0133,0.0000
6243.96,6.0133,0.0000
6244.63,6.0133,0.0000
6245.30,6.0133,0.0000
6245.97,6.0133,0.0000
6246.65,6.0133,0.0000
6247.32,6.0133,0.0000
6247.99,6.0133,0.0000
6248.67,6.0133,0.0000
6249.34,6.0133,0.0000
6250.01,6.0133,0.0000
6250.69,6.0133,0.0000
6251.36,6.0133,0.0000
6252.03,6.0133,0.0000
6252.70,6.0133,0.0000
6253.38,6.0133,0.0000
6254.05,6.0133,0.0000
6254.72,6.0133,0.0000
6255.40,6.0132,0.0000
6256.07,6.0132,0.0000
6256.74,6.0132,0.0000
6257.41,6.0132,0.0000
6258.09,6.0132,0.0000
6258.76,6.0132,0.0000
6259.43,6.0132,0.0000
6260.11,6.0132,0.0000
6260.78,6.0132,0.0000
6261.45,6.0132,0.0000
6262.12,6.0132,0.0000
6262.80,6.0132,0.0000
6263.47,6.0132,0.0000
6264.14,6.0132,0.0000
6264.82,6.0132,0.0000
6265.49,6.0132,0.0000
6266.16,6.0132,0.0000
6266.84,6.0132,0.0000
6267.51,6.0132,0.0000
6268.18,6.0132,0.0000
6268.85,6.0132,0.0000
6269.53,6.0131,0.0000
6270.20,6.0131,0.0000
6270.87,6.0131,0.0000
6271.55,6.0131,0.0000
6272.22,6.0131,0.0000
6272.89,6.0131,0.0000
6273.56,6.0131,0.0000
6274.24,6.0131,0.0000
6274.91,6.0131,0.0000
6275.58,6.0131,0.0000
6276.26,6.0131,0.0000
6276.93,6.0131,0.0000
6277.60,6.0131,0.0000
6278.27,6.0131,0.0000
6278.95,6.0131,0.0000
6279.62,6.0131,0.0000
6280.29,6.0131,0.0000
6280.97,6.0131,0.0000
6281.64,6.0131,0.0000
6282.31,6.0131,0.0000
6282.98,6.0131,0.0000
6283.66,6.0130,0.0000
6284.33,6.0130,0.0000
6285.00,6.0130,0.0000
6285.68,6.0130,0.0000
6286.35,6.0130,0.0000
6287.02,6.0130,0.0000
6287.70,6.0130,0.0000
6288.37,6.0130,0.0000
6289.04,6.0130,0.0000
6289.71,6.0130,0.0000
6290.39,6.0130,0.0000
6291.06,6.0130,0.0000
6291.73,6.0130,0.0000
6292.41,6.0130,0.0000
6293.08,6.0130,0.0000
6293.75,6.0130,0.0000
6294.42,6.0130,0.0000
6295.10,6.0130,0.0000
6295.77,6.0130,0.0000
6296.44,6.0130,0.0000
6297.12,6.0129,0.0000
6297.79,6.0129,0.0000
6298.46,6.0129,0.0000
6299.13,6.0129,0.0000
6299.81,6.0129,0.0000
6300.48,6.0129,0.0000
6301.15,6.0129,0.0000
6301.83,6.0129,0.0000
6302.50,6.0129,0.0000
6303.17,6.0129,0.0000
6303.85,6.0129,0.0000
6304.52,6.0129,0.0000
6305.19,6.0129,0.0000
6305.86,6.0129,0.0000
6306.54,6.0129,0.0000
6307.21,6.0129,0.0000
6307.88,6.0129,0.0000
6308.56,6.0129,0.0000
6309.23,6.0129,0.0000
6309.90,6.0129,0.0000
6310.57,6.0129,0.0000
6311.25,6.0129,0.0000
6311.92,6.0128,0.0000
6312.59,6.0128,0.0000
6313.27,6.0128,0.0000
6313.94,6.0128,0.0000
6314.61,6.0128,0.0000
6315.28,6.0128,0.0000
6315.96,6.0128,0.0000
6316.63,6.0128,0.0000
6317.30,6.0128,0.0000
6317.98,6.0128,0.0000
6318.65,6.0128,0.0000
6319.32,6.0128,0.0000
6320.00,6.0128,0.0000
6320.67,6.0128,0.0000
6321.34,6.0128,0.0000
6322.01,6.0128,0.0000
6322.69,6.0128,0.0000
6323.36,6.0128,0.0000
6324.03,6.0128,0.0000
6324.71,6.0127,0.0000
6325.38,6.0127,0.0000
6326.05,6.0127,0.0000
6326.72,6.0127,0.0000
6327.40,6.0127,0.0000
6328.07,6.0127,0.0000
6328.74,6.0127,0.0000
6329.42,6.0127,0.0000
6330.09,6.0127,0.0000
6330.76,6.0127,0.0000
6331.43,6.0127,0.0000
6332.11,6.0127,0.0000
6332.78,6.0127,0.0000
6333.45,6.0127,0.0000
6334.13,6.0127,0.0000
6334.80,6.0127,0.0000
6335.47,6.0127,0.0000
6336.15,6.0127,0.0000
6336.82,6.0127,0.0000
6337.49,6.0127,0.0000
6338.16,6.0126,0.0000
6338.84,6.0126,0.0000
6339.51,6.0126,0.0000
6340.18,6.0126,0.0000
6340.86,6.0126,0.0000
6341.53,6.0126,0.0000
6342.20,6.0126,0.0000
6342.87,6.0126,0.0000
6343.55,6.0126,0.0000
6344.22,6.0126,0.0000
6344.89,6.0126,0.0000
6345.57,6.0126,0.0000
6346.24,6.0126,0.0000
6346.91,6.0126,0.0000
6347.58,6.0126,0.0000
6348.26,6.0126,0.0000
6348.93,6.0126,0.0000
6349.60,6.0126,0.0000
6350.28,6.0126,0.0000
6350.95,6.0126,0.0000
6351.62,6.0126,0.0000
6352.29,6.0126,0.0000
6352.97,6.0125,0.0000
6353.64,6.0125,0.0000
6354.31,6.0125,0.0000
6354.99,6.0125,0.0000
6355.66,6.0125,0.0000
6356.33,6.0125,0.0000
6357.01,6.0125,0.0000
6357.68,6.0125,0.0000
6358.35,6.0125,0.0000
6359.02,6.0125,0.0000
6359.70,6.0125,0.0000
6360.37,6.0125,0.0000
6361.04,6.0125,0.0000
6361.72,6.0125,0.0000
6362.39,6.0125,0.0000
6363.06,6.0125,0.0000
6363.73,6.0125,0.0000
6364.41,6.0125,0.0000
6365.08,6.0125,0.0000
6365.75,6.0125,0.0000
6366.43,6.0125,0.0000
6367.10,6.0124,0.0000
6367.77,6.0124,0.0000
6368.44,6.0124,0.0000
6369.12,6.0124,0.0000
6369.79,6.0124,0.0000
6370.46,6.0124,0.0000
6371.14,6.0124,0.0000
6371.81,6.0124,0.0000
6372.48,6.0124,0.0000
6373.16,6.0124,0.0000
6373.83,6.0124,0.0000
6374.50,6.0124,0.0000
6375.17,6.0124,0.0000
6375.85,6.0124,0.0000
6376.52,6.0124,0.0000
6377.19,6.0124,0.0000
6377.87,6.0124,0.0000
6378.54,6.0124,0.0000
6379.21,6.0124,0.0000
6379.88,6.0123,0.0000
6380.56,6.0123,0.0000
6381.23,6.0123,0.0000
6381.90,6.0123,0.0000
6382.58,6.0123,0.0000
6383.25,6.0123,0.0000
6383.92,6.0123,0.0000
6384.59,6.0123,0.0000
6385.27,6.0123,0.0000
6385.94,6.0123,0.0000
6386.61,6.0123,0.0000
6387.29,6.0123,0.0000
6387.96,6.0123,0.0000
6388.63,6.0123,0.0000
6389.31,6.0123,0.0000
6389.98,6.0123,0.0000
6390.65,6.0123,0.0000
6391.32,6.0123,0.0000
6392.00,6.0122,0.0000
6392.67,6.0122,0.0000
6393.34,6.0122,0.0000
6394.02,6.0122,0.0000
6394.69,6.0122,0.0000
6395.36,6.0122,0.0000
6396.03,6.0122,0.0000
6396.71,6.0122,0.0000
6397.38,6.0122,0.0000
6398.05,6.0122,0.0000
6398.73,6.0122,0.0000
6399.40,6.0122,0.0000
6400.07,6.0122,0.0000
6400.74,6.0122,0.0000
6401.42,6.0122,0.0000
6402.09,6.0122,0.0000
6402.76,6.0122,0.0000
6403.44,6.0122,0.0000
6404.11,6.0122,0.0000
6404.78,6.0122,0.0000
6405.46,6.0122,0.0000
6406.13,6.0122,0.0000
6406.80,6.0121,0.0000
6407.47,6.0121,0.0000
6408.15,6.0121,0.0000
6408.82,6.0121,0.0000
6409.49,6.0121,0.0000
6410.17,6.0121,0.0000
6410.84,6.0121,0.0000
6411.51,6.0121,0.0000
6412.18,6.0121,0.0000
6412.86,6.0121,0.0000
6413.53,6.0121,0.0000
6414.20,6.0121,0.0000
6414.88,6.0121,0.0000
6415.55,6.0121,0.0000
6416.22,6.0121,0.0000
6416.89,6.0121,0.0000
6417.57,6.0121,0.0000
6418.24,6.0121,0.0000
6418.91,6.0121,0.0000
6419.59,6.0121,0.0000
6420.26,6.0121,0.0000
6420.93,6.0121,0.0000
6421.60,6.0120,0.0000
6422.28,6.0120,0.0000
6422.95,6.0120,0.0000
6423.62,6.0120,0.0000
6424.30,6.0120,0.0000
6424.97,6.0120,0.0000
6425.64,6.0120,0.0000
6426.32,6.0120,0.0000
6426.99,6.0120,0.0000
6427.66,6.0120,0.0000
6428.33,6.0120,0.0000
6429.01,6.0120,0.0000
6429.68,6.0120,0.0000
6430.35,6.0120,0.0000
6431.03,6.0120,0.0000
6431.70,6.0120,0.0000
6432.37,6.0120,0.0000
6433.04,6.0120,0.0000
6433.72,6.0119,0.0000
6434.39,6.0119,0.0000
6435.06,6.0119,0.0000
6435.74,6.0119,0.0000
6436.41,6.0119,0.0000
6437.08,6.0119,0.0000
6437.75,6.0119,0.0000
6438.43,6.0119,0.0000
6439.10,6.0119,0.0000
6439.77,6.0119,0.0000
6440.45,6.0119,0.0000
6441.12,6.0119,0.0000
6441.79,6.0119,0.0000
6442.47,6.0119,0.0000
6443.14,6.0119,0.0000
6443.81,6.0119,0.0000
6444.48,6.0119,0.0000
6445.16,6.0119,0.0000
6445.83,6.0119,0.0000
6446.50,6.0118,0.0000
6447.18,6.0118,0.0000
6447.85,6.0118,0.0000
6448.52,6.0118,0.0000
6449.19,6.0118,0.0000
6449.87,6.0118,0.0000
6450.54,6.0118,0.0000
6451.21,6.0118,0.0000
6451.89,6.0118,0.0000
6452.56,6.0118,0.0000
6453.23,6.0118,0.0000
6453.90,6.0118,0.0000
6454.58,6.0118,0.0000
6455.25,6.0118,0.0000
6455.92,6.0118,0.0000
6456.60,6.0118,0.0000
6457.27,6.0118,0.0000
6457.94,6.0118,0.0000
6458.62,6.0118,0.0000
6459.29,6.0118,0.0000
6459.96,6.0117,0.0000
6460.63,6.0117,0.0000
6461.31,6.0117,0.0000
6461.98,6.0117,0.0000
6462.65,6.0117,0.0000
6463.33,6.0117,0.0000
6464.00,6.0117,0.0000
6464.67,6.0117,0.0000
6465.34,6.0117,0.0000
6466.02,6.0117,0.0000
6466.69,6.0117,0.0000
6467.36,6.0117,0.0000
6468.04,6.0117,0.0000
6468.71,6.0117,0.0000
6469.38,6.0117,0.0000
6470.05,6.0117,0.0000
6470.73,6.0117,0.0000
6471.40,6.0117,0.0000
6472.07,6.0117,0.0000
6472.75,6.0117,0.0000
6473.42,6.0117,0.0000
6474.09,6.0116,0.0000
6474.77,6.0116,0.0000
6475.44,6.0116,0.0000
6476.11,6.0116,0.0000
6476.78,6.0116,0.0000
6477.46,6.0116,0.0000
6478.13,6.0116,0.0000
6478.80,6.0116,0.0000
6479.48,6.0116,0.0000
6480.15,6.0116,0.0000
6480.82,6.0116,0.0000
6481.49,6.0116,0.0000
6482.17,6.0116,0.0000
6482.84,6.0116,0.0000
6483.51,6.0116,0.0000
6484.19,6.0116,0.0000
6484.86,6.0116,0.0000
6485.53,6.0116,0.0000
6486.20,6.0116,0.0000
6486.88,6.0115,0.0000
6487.55,6.0115,0.0000
6488.22,6.0115,0.0000
6488.90,6.0115,0.0000
6489.57,6.0115,0.0000
6490.24,6.0115,0.0000
6490.91,6.0115,0.0000
6491.59,6.0115,0.0000
6492.26,6.0115,0.0000
6492.93,6.0115,0.0000
6493.61,6.0115,0.0000
6494.28,6.0115,0.0000
6494.95,6.0115,0.0000
6495.63,6.0115,0.0000
6496.30,6.0115,0.0000
6496.97,6.0115,0.0000
6497.64,6.0115,0.0000
6498.32,6.0115,0.0000
6498.99,6.0115,0.0000
6499.66,6.0114,0.0000
6500.34,6.0114,0.0000
6501.01,6.0114,0.0000
6501.68,6.0114,0.0000
6502.35,6.0114,0.0000
6503.03,6.0114,0.0000
6503.70,6.0114,0.0000
6504.37,6.0114,0.0000
6505.05,6.0114,0.0000
6505.72,6.0114,0.0000
6506.39,6.0114,0.0000
6507.06,6.0114,0.0000
6507.74,6.0114,0.0000
6508.41,6.0114,0.0000
6509.08,6.0114,0.0000
6509.76,6.0114,0.0000
6510.43,6.0114,0.0000
6511.10,6.0114,0.0000
6511.78,6.0114,0.0000
6512.45,6.0114,0.0000
6513.12,6.0114,0.0000
6513.79,6.0113,0.0000
6514.47,6.0113,0.0000
6515.14,6.0113,0.0000
6515.81,6.0113,0.0000
6516.49,6.0113,0.0000
6517.16,6.0113,0.0000
6517.83,6.0113,0.0000
6518.50,6.0113,0.0000
6519.18,6.0113,0.0000
6519.85,6.0113,0.0000
6520.52,6.0113,0.0000
6521.20,6.0113,0.0000
6521.87,6.0113,0.0000
6522.54,6.0113,0.0000
6523.21,6.0113,0.0000
6523.89,6.0113,0.0000
6524.56,6.0113,0.0000
6525.23,6.0113,0.0000
6525.91,6.0112,0.0000
6526.58,6.0112,0.0000
6527.25,6.0112,0.0000
6527.93,6.0112,0.0000
6528.60,6.0112,0.0000
6529.27,6.0112,0.0000
6529.94,6.0112,0.0000
6530.62,6.0112,0.0000
6531.29,6.0112,0.0000
6531.96,6.0112,0.0000
6532.64,6.0112,0.0000
6533.31,6.0112,0.0000
6533.98,6.0112,0.0000
6534.65,6.0112,0.0000
6535.33,6.0112,0.0000
6536.00,6.0112,0.0000
6536.67,6.0112,0.0000
6537.35,6.0112,0.0000
6538.02,6.0111,0.0000
6538.69,6.0111,0.0000
6539.36,6.0111,0.0000
6540.04,6.0111,0.0000
6540.71,6.0111,0.0000
6541.38,6.0111,0.0000
6542.06,6.0111,0.0000
6542.73,6.0111,0.0000
6543.40,6.0111,0.0000
6544.08,6.0111,0.0000
6544.75,6.0111,0.0000
6545.42,6.0111,0.0000
6546.09,6.0111,0.0000
6546.77,6.0111,0.0000
6547.44,6.0111,0.0000
6548.11,6.0111,0.0000
6548.79,6.0111,0.0000
6549.46,6.0111,0.0000
6550.13,6.0111,0.0000
6550.80,6.0111,0.0000
6551.48,6.0111,0.0000
6552.15,6.0110,0.0000
6552.82,6.0110,0.0000
6553.50,6.0110,0.0000
6554.17,6.0110,0.0000
6554.84,6.0110,0.0000
6555.51,6.0110,0.0000
6556.19,6.0110,0.0000
6556.86,6.0110,0.0000
6557.53,6.0110,0.0000
6558.21,6.0110,0.0000
6558.88,6.0110,0.0000
6559.55,6.0110,0.0000
6560.22,6.0110,0.0000
6560.90,6.0110,0.0000
6561.57,6.0110,0.0000
6562.24,6.0110,0.0000
6562.92,6.0110,0.0000
6563.59,6.0110,0.0000
6564.26,6.0110,0.0000
6564.94,6.0110,0.0000
6565.61,6.0110,0.0000
6566.28,6.0109,0.0000
6566.95,6.0109,0.0000
6567.63,6.0109,0.0000
6568.30,6.0109,0.0000
6568.97,6.0109,0.0000
6569.65,6.0109,0.0000
6570.32,6.0109,0.0000
6570.99,6.0109,0.0000
6571.66,6.0109,0.0000
6572.34,6.0109,0.0000
6573.01,6.0109,0.0000
6573.68,6.0109,0.0000
6574.36,6.0109,0.0000
6575.03,6.0109,0.0000
6575.70,6.0109,0.0000
6576.37,6.0109,0.0000
6577.05,6.0109,0.0000
6577.72,6.0108,0.0000
6578.39,6.0108,0.0000
6579.07,6.0108,0.0000
6579.74,6.0108,0.0000
6580.41,6.0108,0.0000
6581.09,6.0108,0.0000
6581.76,6.0108,0.0000
6582.43,6.0108,0.0000
6583.10,6.0108,0.0000
6583.78,6.0108,0.0000
6584.45,6.0108,0.0000
6585.12,6.0108,0.0000
6585.80,6.0108,0.0000
6586.47,6.0108,0.0000
6587.14,6.0108,0.0000
6587.81,6.0108,0.0000
6588.49,6.0108,0.0000
6589.16,6.0107,0.0000
6589.83,6.0107,0.0000
6590.51,6.0107,0.0000
6591.18,6.0107,0.0000
6591.85,6.0107,0.0000
6592.52,6.0107,0.0000
6593.20,6.0107,0.0000
6593.87,6.0107,0.0000
6594.54,6.0107,0.0000
6595.22,6.0107,0.0000
6595.89,6.0107,0.0000
6596.56,6.0107,0.0000
6597.24,6.0107,0.0000
6597.91,6.0107,0.0000
6598.58,6.0107,0.0000
6599.25,6.0107,0.0000
6599.93,6.0107,0.0000
6600.60,6.0107,0.0000
6601.27,6.0107,0.0000
6601.95,6.0107,0.0000
6602.62,6.0106,0.0000
6603.29,6.0106,0.0000
6603.96,6.0106,0.0000
6604.64,6.0106,0.0000
6605.31,6.0106,0.0000
6605.98,6.0106,0.0000
6606.66,6.0106,0.0000
6607.33,6.0106,0.0000
6608.00,6.0106,0.0000
6608.67,6.0106,0.0000
6609.35,6.0106,0.0000
6610.02,6.0106,0.0000
6610.69,6.0106,0.0000
6611.37,6.0106,0.0000
6612.04,6.0106,0.0000
6612.71,6.0106,0.0000
6613.39,6.0106,0.0000
6614.06,6.0106,0.0000
6614.73,6.0106,0.0000
6615.40,6.0106,0.0000
6616.08,6.0106,0.0000
6616.75,6.0105,0.0000
6617.42,6.0105,0.0000
6618.10,6.0105,0.0000
6618.77,6.0105,0.0000
6619.44,6.0105,0.0000
6620.11,6.0105,0.0000
6620.79,6.0105,0.0000
6621.46,6.0105,0.0000
6622.13,6.0105,0.0000
6622.81,6.0105,0.0000
6623.48,6.0105,0.0000
6624.15,6.0105,0.0000
6624.82,6.0105,0.0000
6625.50,6.0105,0.0000
6626.17,6.0105,0.0000
6626.84,6.0105,0.0000
6627.52,6.0105,0.0000
6628.19,6.0105,0.0000
6628.86,6.0104,0.0000
6629.53,6.0104,0.0000
6630.21,6.0104,0.0000
6630.88,6.0104,0.0000
6631.55,6.0104,0.0000
6632.23,6.0104,0.0000
6632.90,6.0104,0.0000
6633.57,6.0104,0.0000
6634.25,6.0104,0.0000
6634.92,6.0104,0.0000
6635.59,6.0104,0.0000
6636.26,6.0104,0.0000
6636.94,6.0104,0.0000
6637.61,6.0104,0.0000
6638.28,6.0104,0.0000
6638.96,6.0104,0.0000
6639.63,6.0104,0.0000
6640.30,6.0103,0.0000
6640.97,6.0103,0.0000
6641.65,6.0103,0.0000
6642.32,6.0103,0.0000
6642.99,6.0103,0.0000
6643.67,6.0103,0.0000
6644.34,6.0103,0.0000
6645.01,6.0103,0.0000
6645.68,6.0103,0.0000
6646.36,6.0103,0.0000
6647.03,6.0103,0.0000
6647.70,6.0103,0.0000
6648.38,6.0103,0.0000
6649.05,6.0103,0.0000
6649.72,6.0103,0.0000
6650.40,6.0103,0.0000
6651.07,6.0103,0.0000
6651.74,6.0103,0.0000
6652.41,6.0103,0.0000
6653.09,6.0102,0.0000
6653.76,6.0102,0.0000
6654.43,6.0102,0.0000
6655.11,6.0102,0.0000
6655.78,6.0102,0.0000
6656.45,6.0102,0.0000
6657.12,6.0102,0.0000
6657.80,6.0102,0.0000
6658.47,6.0102,0.0000
6659.14,6.0102,0.0000
6659.82,6.0102,0.0000
6660.49,6.0102,0.0000
6661.16,6.0102,0.0000
6661.83,6.0102,0.0000
6662.51,6.0102,0.0000
6663.18,6.0102,0.0000
6663.85,6.0102,0.0000
6664.53,6.0102,0.0000
6665.20,6.0102,0.0000
6665.87,6.0102,0.0000
6666.55,6.0101,0.0000
6667.22,6.0101,0.0000
6667.89,6.0101,0.0000
6668.56,6.0101,0.0000
6669.24,6.0101,0.0000
6669.91,6.0101,0.0000
6670.58,6.0101,0.0000
6671.26,6.0101,0.0000
6671.93,6.0101,0.0000
6672.60,6.0101,0.0000
6673.27,6.0101,0.0000
6673.95,6.0101,0.0000
6674.62,6.0101,0.0000
6675.29,6.0101,0.0000
6675.97,6.0101,0.0000
6676.64,6.0101,0.0000
6677.31,6.0101,0.0000
6677.98,6.0101,0.0000
6678.66,6.0100,0.0000
6679.33,6.0100,0.0000
6680.00,6.0100,0.0000
6680.68,6.0100,0.0000
6681.35,6.0100,0.0000
6682.02,6.0100,0.0000
6682.70,6.0100,0.0000
6683.37,6.0100,0.0000
6684.04,6.0100,0.0000
6684.71,6.0100,0.0000
6685.39,6.0100,0.0000
6686.06,6.0100,0.0000
6686.73,6.0100,0.0000
6687.41,6.0100,0.0000
6688.08,6.0100,0.0000
6688.75,6.0100,0.0000
6689.42,6.0100,0.0000
6690.10,6.0100,0.0000
6690.77,6.0099,0.0000
6691.44,6.0099,0.0000
6692.12,6.0099,0.0000
6692.79,6.0099,0.0000
6693.46,6.0099,0.0000
6694.13,6.0099,0.0000
6694.81,6.0099,0.0000
6695.48,6.0099,0.0000
6696.15,6.0099,0.0000
6696.83,6.0099,0.0000
6697.50,6.0099,0.0000
6698.17,6.0099,0.0000
6698.84,6.0099,0.0000
6699.52,6.0099,0.0000
6700.19,6.0099,0.0000
6700.86,6.0099,0.0000
6701.54,6.0099,0.0000
6702.21,6.0099,0.0000
6702.88,6.0099,0.0000
6703.56,6.0098,0.0000
6704.23,6.0098,0.0000
6704.90,6.0098,0.0000
6705.57,6.0098,0.0000
6706.25,6.0098,0.0000
6706.92,6.0098,0.0000
6707.59,6.0098,0.0000
6708.27,6.0098,0.0000
6708.94,6.0098,0.0000
6709.61,6.0098,0.0000
6710.28,6.0098,0.0000
6710.96,6.0098,0.0000
6711.63,6.0098,0.0000
6712.30,6.0098,0.0000
6712.98,6.0098,0.0000
6713.65,6.0098,0.0000
6714.32,6.0098,0.0000
6714.99,6.0098,0.0000
6715.67,6.0098,0.0000
6716.34,6.0097,0.0000
6717.01,6.0097,0.0000
6717.69,6.0097,0.0000
6718.36,6.0097,0.0000
6719.03,6.0097,0.0000
6719.71,6.0097,0.0000
6720.38,6.0097,0.0000
6721.05,6.0097,0.0000
6721.72,6.0097,0.0000
6722.40,6.0097,0.0000
6723.07,6.0097,0.0000
6723.74,6.0097,0.0000
6724.42,6.0097,0.0000
6725.09,6.0097,0.0000
6725.76,6.0097,0.0000
6726.43,6.0097,0.0000
6727.11,6.0097,0.0000
6727.78,6.0096,0.0000
6728.45,6.0096,0.0000
6729.13,6.0096,0.0000
6729.80,6.0096,0.0000
6730.47,6.0096,0.0000
6731.14,6.0096,0.0000
6731.82,6.0096,0.0000
6732.49,6.0096,0.0000
6733.16,6.0096,0.0000
6733.84,6.0096,0.0000
6734.51,6.0096,0.0000
6735.18,6.0096,0.0000
6735.86,6.0096,0.0000
